OrderDate,Year,YearMonth,Category,Seller,ProductID,Orders,Units Sold,GMV,Marketplace Revenue,Take Rate %,AOV
2025-08-29,2025,2025-08,Kitchen,Apex Prime,Product-005,1,1,20.83,2.85,0.1367,20.83
2025-09-02,2025,2025-09,Home,Apex Value,Product-041,1,1,27.49,4.84,0.176,27.49
2025-07-29,2025,2025-07,Kids,Apex Prime,Product-018,1,1,24.4,3.8,0.1557,24.4
2025-12-04,2025,2025-12,Kids,Apex Outdoor,Product-024,1,1,26.43,4.5,0.1701,26.43
2025-08-10,2025,2025-08,Home,Apex Value,Product-055,1,1,37.71,6.01,0.1594,37.71
2025-08-20,2025,2025-08,Kids,Apex Prime,Product-022,1,2,54.03,8.59,0.159,54.03
2025-12-14,2025,2025-12,Beauty,Apex Outdoor,Product-036,1,1,20.14,3.27,0.1623,20.14
2025-11-19,2025,2025-11,Kids,Apex Prime,Product-074,1,1,10.56,1.42,0.1348,10.56
2025-12-03,2025,2025-12,Electronics,Apex Outdoor,Product-061,1,1,75.45,13.38,0.1774,75.45
2025-07-28,2025,2025-07,Beauty,Apex Value,Product-026,1,1,13.35,1.6,0.1195,13.35
2025-12-17,2025,2025-12,Kitchen,Apex Outdoor,Product-046,1,1,47.5,7.51,0.1582,47.5
2025-12-10,2025,2025-12,Kitchen,Apex Value,Product-062,1,3,87.54,11.24,0.1284,87.54
2025-09-03,2025,2025-09,Kids,Apex Prime,Product-061,1,1,37.22,4.74,0.1274,37.22
2025-07-31,2025,2025-07,Beauty,Apex Value,Product-024,1,1,23.65,3.95,0.167,23.65
2025-12-25,2025,2025-12,Home,Apex Outdoor,Product-072,1,2,74.21,8.1,0.1091,74.21
2025-07-20,2025,2025-07,Beauty,Apex Prime,Product-048,1,1,31.48,5.06,0.1608,31.48
2025-09-03,2025,2025-09,Kids,Apex Outdoor,Product-009,1,1,8.0,0.93,0.1163,8.0
2025-09-04,2025,2025-09,Fitness,Apex Value,Product-058,1,1,36.36,3.84,0.1057,36.36
2025-11-01,2025,2025-11,Kitchen,Apex Essentials,Product-041,1,2,50.77,7.51,0.1479,50.77
2025-08-11,2025,2025-08,Fitness,Apex Essentials,Product-019,1,1,51.17,7.47,0.1459,51.17
2025-09-12,2025,2025-09,Beauty,Apex Essentials,Product-052,1,1,32.1,4.62,0.144,32.1
2025-12-04,2025,2025-12,Kitchen,Apex Prime,Product-058,1,2,68.63,7.74,0.1128,68.63
2025-09-23,2025,2025-09,Home,Apex Prime,Product-017,1,1,20.15,2.82,0.14,20.15
2025-10-08,2025,2025-10,Kitchen,Apex Essentials,Product-011,1,1,16.76,2.23,0.1331,16.76
2025-12-31,2025,2025-12,Kitchen,Apex Outdoor,Product-025,1,1,20.77,2.91,0.1401,20.77
2025-10-26,2025,2025-10,Beauty,Apex Value,Product-014,1,2,16.0,2.79,0.1744,16.0
2025-07-22,2025,2025-07,Electronics,Apex Essentials,Product-022,1,1,48.04,5.54,0.1153,48.04
2025-10-22,2025,2025-10,Kitchen,Apex Value,Product-072,1,1,30.71,5.48,0.1784,30.71
2025-08-10,2025,2025-08,Beauty,Apex Outdoor,Product-060,1,1,33.56,4.83,0.144,33.56
2025-12-03,2025,2025-12,Kitchen,Apex Prime,Product-006,1,1,31.75,4.8,0.1512,31.75
2025-08-09,2025,2025-08,Home,Apex Outdoor,Product-068,1,2,92.52,10.5,0.1135,92.52
2025-11-11,2025,2025-11,Home,Apex Prime,Product-046,1,1,34.14,4.47,0.1308,34.14
2025-11-21,2025,2025-11,Kids,Apex Prime,Product-057,1,1,33.33,4.99,0.1497,33.33
2025-10-25,2025,2025-10,Kitchen,Apex Outdoor,Product-006,1,1,27.21,3.63,0.1334,27.21
2025-10-15,2025,2025-10,Beauty,Apex Essentials,Product-048,1,1,14.1,2.08,0.1477,14.1
2025-08-29,2025,2025-08,Fitness,Apex Prime,Product-005,1,1,32.19,5.46,0.1695,32.19
2025-08-06,2025,2025-08,Kitchen,Apex Value,Product-014,1,1,30.37,3.15,0.1037,30.37
2025-07-20,2025,2025-07,Home,Apex Essentials,Product-053,1,1,31.23,4.48,0.1436,31.23
2025-07-19,2025,2025-07,Kitchen,Apex Essentials,Product-048,1,2,42.32,5.0,0.1181,42.32
2025-11-12,2025,2025-11,Electronics,Apex Outdoor,Product-034,1,1,60.9,10.83,0.1779,60.9
2025-09-03,2025,2025-09,Kitchen,Apex Value,Product-016,1,1,30.13,4.69,0.1556,30.13
2025-08-27,2025,2025-08,Home,Apex Prime,Product-073,1,1,29.98,4.62,0.1542,29.98
2025-11-26,2025,2025-11,Electronics,Apex Value,Product-049,1,1,52.53,6.43,0.1225,52.53
2025-11-29,2025,2025-11,Kitchen,Apex Outdoor,Product-029,1,1,27.07,4.78,0.1766,27.07
2025-11-21,2025,2025-11,Kitchen,Apex Value,Product-076,1,1,30.02,3.92,0.1306,30.02
2025-10-17,2025,2025-10,Kitchen,Apex Essentials,Product-042,1,1,28.77,4.24,0.1474,28.77
2025-07-04,2025,2025-07,Electronics,Apex Essentials,Product-040,1,1,81.56,11.56,0.1417,81.56
2025-12-05,2025,2025-12,Beauty,Apex Essentials,Product-042,1,3,24.0,4.26,0.1773,24.0
2025-08-12,2025,2025-08,Home,Apex Prime,Product-046,1,1,26.6,4.44,0.1668,26.6
2025-10-02,2025,2025-10,Home,Apex Essentials,Product-065,1,1,24.77,3.57,0.1441,24.77
2025-07-11,2025,2025-07,Fitness,Apex Outdoor,Product-060,1,1,42.18,4.88,0.1156,42.18
2025-07-28,2025,2025-07,Kitchen,Apex Essentials,Product-070,1,1,25.32,2.58,0.1017,25.32
2025-09-13,2025,2025-09,Electronics,Apex Value,Product-044,1,1,60.11,10.06,0.1673,60.11
2025-09-26,2025,2025-09,Beauty,Apex Prime,Product-047,1,2,35.2,5.5,0.1563,35.2
2025-11-07,2025,2025-11,Kids,Apex Outdoor,Product-048,1,1,17.09,2.64,0.1544,17.09
2025-07-20,2025,2025-07,Kids,Apex Value,Product-057,1,1,27.52,4.39,0.1596,27.52
2025-08-20,2025,2025-08,Electronics,Apex Outdoor,Product-036,1,1,49.93,8.79,0.1761,49.93
2025-07-24,2025,2025-07,Kitchen,Apex Prime,Product-014,1,2,45.43,6.3,0.1386,45.43
2025-07-13,2025,2025-07,Home,Apex Prime,Product-031,1,1,27.87,3.78,0.1355,27.87
2025-12-03,2025,2025-12,Home,Apex Prime,Product-024,1,2,31.98,5.23,0.1634,31.98
2025-09-21,2025,2025-09,Kids,Apex Outdoor,Product-011,1,1,23.53,3.08,0.1311,23.53
2025-08-02,2025,2025-08,Electronics,Apex Prime,Product-026,1,1,56.97,8.36,0.1467,56.97
2025-09-27,2025,2025-09,Kids,Apex Essentials,Product-004,1,1,30.58,4.5,0.1473,30.58
2025-07-22,2025,2025-07,Kitchen,Apex Essentials,Product-012,1,1,20.39,2.26,0.1108,20.39
2025-09-03,2025,2025-09,Beauty,Apex Prime,Product-003,1,1,9.77,1.53,0.1565,9.77
2025-07-11,2025,2025-07,Home,Apex Outdoor,Product-070,1,1,29.09,3.34,0.1147,29.09
2025-08-11,2025,2025-08,Electronics,Apex Essentials,Product-036,1,2,154.88,25.29,0.1633,154.88
2025-10-16,2025,2025-10,Kids,Apex Value,Product-014,1,1,8.98,0.98,0.1094,8.98
2025-07-26,2025,2025-07,Electronics,Apex Prime,Product-076,1,2,126.11,15.37,0.1219,126.11
2025-10-23,2025,2025-10,Electronics,Apex Essentials,Product-001,1,2,119.32,17.84,0.1495,119.32
2025-11-13,2025,2025-11,Fitness,Apex Outdoor,Product-035,1,1,42.91,5.82,0.1357,42.91
2025-10-22,2025,2025-10,Home,Apex Essentials,Product-036,1,2,58.42,7.48,0.128,58.42
2025-09-13,2025,2025-09,Beauty,Apex Prime,Product-055,1,2,55.24,8.69,0.1573,55.24
2025-08-29,2025,2025-08,Beauty,Apex Value,Product-052,1,1,21.93,3.46,0.1577,21.93
2025-08-10,2025,2025-08,Electronics,Apex Value,Product-023,1,2,85.02,13.6,0.16,85.02
2025-11-20,2025,2025-11,Kitchen,Apex Essentials,Product-079,1,1,22.94,3.79,0.1653,22.94
2025-12-14,2025,2025-12,Fitness,Apex Essentials,Product-072,1,1,28.85,3.31,0.1149,28.85
2025-12-19,2025,2025-12,Kids,Apex Essentials,Product-011,1,1,16.58,2.28,0.1378,16.58
2025-10-08,2025,2025-10,Home,Apex Value,Product-080,1,1,10.98,1.45,0.1317,10.98
2025-10-28,2025,2025-10,Home,Apex Prime,Product-032,1,1,27.13,4.38,0.1616,27.13
2025-07-06,2025,2025-07,Kids,Apex Value,Product-004,1,1,18.17,2.19,0.1207,18.17
2025-08-21,2025,2025-08,Fitness,Apex Prime,Product-029,1,1,39.36,4.27,0.1086,39.36
2025-11-05,2025,2025-11,Kids,Apex Prime,Product-060,1,1,15.29,2.37,0.1547,15.29
2025-08-23,2025,2025-08,Home,Apex Value,Product-069,1,1,37.68,4.39,0.1166,37.68
2025-11-01,2025,2025-11,Beauty,Apex Essentials,Product-012,1,3,44.89,6.81,0.1516,44.89
2025-10-25,2025,2025-10,Electronics,Apex Value,Product-030,1,1,64.29,8.99,0.1399,64.29
2025-07-31,2025,2025-07,Beauty,Apex Value,Product-014,1,1,24.93,3.52,0.1413,24.93
2025-12-02,2025,2025-12,Kitchen,Apex Outdoor,Product-003,1,1,10.33,1.45,0.1408,10.33
2025-09-30,2025,2025-09,Kids,Apex Essentials,Product-080,1,1,8.0,1.15,0.1438,8.0
2025-12-25,2025,2025-12,Kids,Apex Value,Product-041,1,3,47.87,7.13,0.149,47.87
2025-08-16,2025,2025-08,Home,Apex Value,Product-080,1,1,47.79,6.92,0.1449,47.79
2025-09-20,2025,2025-09,Electronics,Apex Essentials,Product-072,1,1,77.86,10.38,0.1333,77.86
2025-12-16,2025,2025-12,Kitchen,Apex Essentials,Product-008,1,1,16.21,2.65,0.1633,16.21
2025-08-08,2025,2025-08,Kitchen,Apex Outdoor,Product-056,1,1,38.64,5.99,0.1549,38.64
2025-08-29,2025,2025-08,Home,Apex Value,Product-060,1,1,36.57,4.75,0.1298,36.57
2025-12-16,2025,2025-12,Beauty,Apex Essentials,Product-078,1,1,8.0,0.84,0.1044,8.0
2025-10-26,2025,2025-10,Kitchen,Apex Value,Product-044,1,1,20.53,3.35,0.1631,20.53
2025-11-05,2025,2025-11,Home,Apex Essentials,Product-034,1,1,50.89,5.83,0.1145,50.89
2025-12-12,2025,2025-12,Electronics,Apex Outdoor,Product-014,1,1,57.65,8.12,0.1408,57.65
2025-07-24,2025,2025-07,Electronics,Apex Essentials,Product-072,1,1,53.53,7.89,0.1474,53.53
2025-08-09,2025,2025-08,Electronics,Apex Prime,Product-006,1,1,72.28,11.86,0.1641,72.28
2025-09-10,2025,2025-09,Kids,Apex Value,Product-003,1,1,8.33,1.1,0.1317,8.33
2025-09-01,2025,2025-09,Kids,Apex Outdoor,Product-026,1,1,27.48,4.92,0.1791,27.48
2025-11-02,2025,2025-11,Home,Apex Outdoor,Product-019,1,1,12.19,1.93,0.1581,12.19
2025-11-13,2025,2025-11,Fitness,Apex Essentials,Product-021,1,1,42.66,7.06,0.1655,42.66
2025-11-20,2025,2025-11,Fitness,Apex Prime,Product-044,1,1,38.13,3.87,0.1015,38.13
2025-10-23,2025,2025-10,Electronics,Apex Outdoor,Product-006,1,1,58.44,6.07,0.1039,58.44
2025-08-22,2025,2025-08,Beauty,Apex Outdoor,Product-058,1,1,17.65,2.17,0.1231,17.65
2025-08-31,2025,2025-08,Kitchen,Apex Outdoor,Product-033,1,1,43.4,4.62,0.1064,43.4
2025-12-22,2025,2025-12,Home,Apex Outdoor,Product-017,1,1,22.02,3.82,0.1736,22.02
2025-12-12,2025,2025-12,Kitchen,Apex Essentials,Product-029,1,1,20.02,2.26,0.113,20.02
2025-10-15,2025,2025-10,Kitchen,Apex Prime,Product-065,1,1,31.31,5.15,0.1644,31.31
2025-10-09,2025,2025-10,Fitness,Apex Outdoor,Product-034,1,1,41.24,4.12,0.1,41.24
2025-09-02,2025,2025-09,Kitchen,Apex Prime,Product-071,1,1,29.84,4.78,0.1602,29.84
2025-11-13,2025,2025-11,Home,Apex Prime,Product-079,1,1,39.31,6.73,0.1712,39.31
2025-11-27,2025,2025-11,Kitchen,Apex Outdoor,Product-061,1,1,31.79,4.51,0.1419,31.79
2025-11-11,2025,2025-11,Electronics,Apex Essentials,Product-068,1,1,59.88,6.66,0.1113,59.88
2025-09-13,2025,2025-09,Kids,Apex Essentials,Product-063,1,1,16.69,2.74,0.1641,16.69
2025-12-04,2025,2025-12,Kids,Apex Outdoor,Product-039,1,1,19.21,3.27,0.1704,19.21
2025-10-19,2025,2025-10,Kids,Apex Outdoor,Product-074,1,2,36.04,5.1,0.1415,36.04
2025-09-22,2025,2025-09,Home,Apex Outdoor,Product-060,1,1,41.32,6.82,0.165,41.32
2025-10-14,2025,2025-10,Electronics,Apex Essentials,Product-060,1,2,95.1,10.43,0.1097,95.1
2025-12-16,2025,2025-12,Beauty,Apex Outdoor,Product-040,1,1,32.81,4.93,0.1502,32.81
2025-12-28,2025,2025-12,Kitchen,Apex Prime,Product-060,1,1,30.76,3.51,0.1141,30.76
2025-09-22,2025,2025-09,Beauty,Apex Essentials,Product-019,1,1,24.86,2.83,0.114,24.86
2025-07-14,2025,2025-07,Beauty,Apex Outdoor,Product-048,1,1,28.18,3.58,0.1272,28.18
2025-12-30,2025,2025-12,Beauty,Apex Value,Product-030,1,2,55.28,9.22,0.1668,55.28
2025-10-29,2025,2025-10,Kitchen,Apex Outdoor,Product-014,1,1,29.72,5.01,0.1685,29.72
2025-08-17,2025,2025-08,Beauty,Apex Essentials,Product-049,1,1,29.93,4.44,0.1483,29.93
2025-08-04,2025,2025-08,Kids,Apex Value,Product-001,1,1,18.25,1.87,0.1026,18.25
2025-09-07,2025,2025-09,Fitness,Apex Value,Product-038,1,2,84.7,14.42,0.1703,84.7
2025-07-26,2025,2025-07,Beauty,Apex Essentials,Product-058,1,1,22.68,3.59,0.1584,22.68
2025-07-04,2025,2025-07,Home,Apex Essentials,Product-057,1,1,38.02,6.57,0.1727,38.02
2025-09-10,2025,2025-09,Kitchen,Apex Prime,Product-060,1,1,36.37,6.33,0.174,36.37
2025-10-09,2025,2025-10,Electronics,Apex Outdoor,Product-033,1,1,52.42,8.08,0.1541,52.42
2025-07-28,2025,2025-07,Fitness,Apex Prime,Product-064,1,2,72.07,12.52,0.1737,72.07
2025-10-03,2025,2025-10,Kids,Apex Value,Product-049,1,1,22.52,3.79,0.1681,22.52
2025-10-23,2025,2025-10,Beauty,Apex Value,Product-017,1,1,24.25,2.82,0.1162,24.25
2025-12-20,2025,2025-12,Kitchen,Apex Prime,Product-051,1,1,33.58,5.89,0.1754,33.58
2025-08-04,2025,2025-08,Electronics,Apex Outdoor,Product-075,1,1,65.55,10.88,0.166,65.55
2025-11-22,2025,2025-11,Kitchen,Apex Essentials,Product-058,1,1,30.0,3.86,0.1286,30.0
2025-12-23,2025,2025-12,Beauty,Apex Outdoor,Product-071,1,1,17.32,2.29,0.1323,17.32
2025-07-27,2025,2025-07,Fitness,Apex Essentials,Product-056,1,1,46.1,6.4,0.1389,46.1
2025-08-21,2025,2025-08,Beauty,Apex Essentials,Product-011,1,1,33.4,4.04,0.1211,33.4
2025-07-07,2025,2025-07,Kitchen,Apex Value,Product-003,1,1,27.75,3.63,0.1308,27.75
2025-07-23,2025,2025-07,Fitness,Apex Outdoor,Product-067,1,1,54.81,9.19,0.1676,54.81
2025-12-31,2025,2025-12,Kitchen,Apex Outdoor,Product-045,1,1,27.18,3.63,0.1334,27.18
2025-10-24,2025,2025-10,Fitness,Apex Prime,Product-071,1,1,47.02,7.66,0.163,47.02
2025-09-01,2025,2025-09,Home,Apex Prime,Product-062,1,1,19.6,3.24,0.1653,19.6
2025-12-04,2025,2025-12,Kitchen,Apex Prime,Product-064,1,3,124.72,14.97,0.12,124.72
2025-11-06,2025,2025-11,Kitchen,Apex Value,Product-075,1,1,23.19,2.47,0.1066,23.19
2025-12-11,2025,2025-12,Kitchen,Apex Essentials,Product-077,1,1,37.33,5.54,0.1485,37.33
2025-08-23,2025,2025-08,Kitchen,Apex Prime,Product-023,1,1,33.36,4.43,0.1328,33.36
2025-12-10,2025,2025-12,Fitness,Apex Essentials,Product-048,1,1,46.82,5.3,0.1133,46.82
2025-07-03,2025,2025-07,Kids,Apex Outdoor,Product-015,1,1,30.01,4.89,0.163,30.01
2025-10-22,2025,2025-10,Beauty,Apex Prime,Product-037,1,1,27.05,4.27,0.1578,27.05
2025-11-30,2025,2025-11,Beauty,Apex Outdoor,Product-018,1,1,25.06,4.13,0.1648,25.06
2025-09-08,2025,2025-09,Kids,Apex Value,Product-001,1,1,33.18,4.93,0.1487,33.18
2025-11-09,2025,2025-11,Fitness,Apex Essentials,Product-020,1,2,101.97,17.06,0.1673,101.97
2025-10-31,2025,2025-10,Kitchen,Apex Essentials,Product-072,1,1,16.96,2.87,0.1692,16.96
2025-08-17,2025,2025-08,Electronics,Apex Value,Product-040,1,1,84.02,13.1,0.1559,84.02
2025-08-07,2025,2025-08,Fitness,Apex Prime,Product-073,1,1,56.72,7.3,0.1287,56.72
2025-09-16,2025,2025-09,Fitness,Apex Outdoor,Product-003,1,1,45.38,6.16,0.1357,45.38
2025-09-30,2025,2025-09,Kitchen,Apex Outdoor,Product-003,1,1,18.24,3.18,0.1742,18.24
2025-08-23,2025,2025-08,Electronics,Apex Essentials,Product-038,1,1,68.6,11.07,0.1613,68.6
2025-10-03,2025,2025-10,Electronics,Apex Prime,Product-052,1,1,42.3,7.28,0.1722,42.3
2025-07-24,2025,2025-07,Electronics,Apex Value,Product-012,1,1,70.68,11.75,0.1662,70.68
2025-08-04,2025,2025-08,Home,Apex Value,Product-026,1,1,44.05,7.68,0.1743,44.05
2025-08-08,2025,2025-08,Home,Apex Prime,Product-077,1,1,28.06,2.9,0.1034,28.06
2025-10-24,2025,2025-10,Beauty,Apex Prime,Product-008,1,1,25.05,3.49,0.1392,25.05
2025-08-31,2025,2025-08,Fitness,Apex Essentials,Product-068,1,2,109.36,13.59,0.1243,109.36
2025-07-13,2025,2025-07,Kitchen,Apex Essentials,Product-008,1,3,101.36,13.02,0.1285,101.36
2025-12-13,2025,2025-12,Electronics,Apex Outdoor,Product-030,1,1,64.83,7.08,0.1092,64.83
2025-10-02,2025,2025-10,Home,Apex Essentials,Product-008,1,1,41.03,4.38,0.1067,41.03
2025-10-16,2025,2025-10,Fitness,Apex Outdoor,Product-011,1,3,108.21,18.09,0.1672,108.21
2025-09-07,2025,2025-09,Kitchen,Apex Prime,Product-018,1,1,29.88,3.43,0.1148,29.88
2025-09-02,2025,2025-09,Home,Apex Outdoor,Product-045,1,1,36.52,3.79,0.1037,36.52
2025-12-07,2025,2025-12,Fitness,Apex Prime,Product-017,1,1,28.97,4.18,0.1444,28.97
2025-07-22,2025,2025-07,Electronics,Apex Essentials,Product-063,1,1,64.29,9.59,0.1491,64.29
2025-08-29,2025,2025-08,Home,Apex Value,Product-027,1,1,31.14,4.48,0.144,31.14
2025-10-29,2025,2025-10,Electronics,Apex Value,Product-028,1,1,57.52,6.16,0.1071,57.52
2025-07-05,2025,2025-07,Fitness,Apex Outdoor,Product-035,1,2,91.73,15.26,0.1664,91.73
2025-08-03,2025,2025-08,Home,Apex Outdoor,Product-063,1,1,25.23,3.32,0.1315,25.23
2025-12-05,2025,2025-12,Fitness,Apex Value,Product-063,1,1,49.82,8.72,0.1751,49.82
2025-09-09,2025,2025-09,Kitchen,Apex Prime,Product-024,1,1,35.14,5.36,0.1525,35.14
2025-09-01,2025,2025-09,Beauty,Apex Value,Product-080,1,1,33.63,5.8,0.1724,33.63
2025-12-06,2025,2025-12,Beauty,Apex Prime,Product-078,1,1,26.33,2.98,0.1131,26.33
2025-09-11,2025,2025-09,Beauty,Apex Prime,Product-066,1,1,21.67,2.9,0.1338,21.67
2025-10-01,2025,2025-10,Home,Apex Prime,Product-009,1,1,39.91,6.37,0.1595,39.91
2025-11-22,2025,2025-11,Kitchen,Apex Value,Product-019,1,1,20.78,2.1,0.1012,20.78
2025-12-24,2025,2025-12,Beauty,Apex Essentials,Product-070,1,1,16.18,2.76,0.1705,16.18
2025-07-22,2025,2025-07,Electronics,Apex Essentials,Product-056,1,1,51.63,6.69,0.1295,51.63
2025-10-24,2025,2025-10,Electronics,Apex Outdoor,Product-062,1,1,63.23,6.4,0.1012,63.23
2025-11-14,2025,2025-11,Fitness,Apex Outdoor,Product-060,1,1,28.72,3.75,0.1304,28.72
2025-08-13,2025,2025-08,Fitness,Apex Outdoor,Product-042,1,1,37.72,5.79,0.1535,37.72
2025-12-05,2025,2025-12,Fitness,Apex Outdoor,Product-004,1,1,72.92,12.48,0.1711,72.92
2025-10-30,2025,2025-10,Beauty,Apex Essentials,Product-065,1,1,8.71,1.3,0.1489,8.71
2025-09-17,2025,2025-09,Kitchen,Apex Outdoor,Product-009,1,2,40.33,5.17,0.1281,40.33
2025-07-29,2025,2025-07,Home,Apex Essentials,Product-078,1,1,31.44,3.59,0.1141,31.44
2025-11-03,2025,2025-11,Beauty,Apex Essentials,Product-074,1,1,12.65,1.94,0.1533,12.65
2025-09-18,2025,2025-09,Beauty,Apex Essentials,Product-053,1,1,32.72,5.35,0.1635,32.72
2025-12-12,2025,2025-12,Kitchen,Apex Value,Product-036,1,1,31.24,5.49,0.1758,31.24
2025-08-25,2025,2025-08,Kitchen,Apex Prime,Product-041,1,1,40.22,4.6,0.1143,40.22
2025-07-09,2025,2025-07,Electronics,Apex Outdoor,Product-057,1,1,65.2,11.34,0.1739,65.2
2025-09-19,2025,2025-09,Home,Apex Essentials,Product-040,1,1,62.24,11.15,0.1791,62.24
2025-09-22,2025,2025-09,Kids,Apex Essentials,Product-046,1,1,16.8,2.79,0.166,16.8
2025-09-30,2025,2025-09,Fitness,Apex Essentials,Product-015,1,2,56.37,6.83,0.1211,56.37
2025-08-03,2025,2025-08,Beauty,Apex Outdoor,Product-001,1,1,24.46,2.64,0.108,24.46
2025-12-09,2025,2025-12,Electronics,Apex Value,Product-046,1,1,64.41,6.51,0.101,64.41
2025-07-02,2025,2025-07,Beauty,Apex Essentials,Product-010,1,1,16.35,2.16,0.132,16.35
2025-10-31,2025,2025-10,Electronics,Apex Outdoor,Product-019,1,2,95.86,13.7,0.1429,95.86
2025-10-06,2025,2025-10,Kids,Apex Outdoor,Product-003,1,1,30.41,3.75,0.1233,30.41
2025-11-09,2025,2025-11,Electronics,Apex Outdoor,Product-004,1,1,60.33,9.95,0.165,60.33
2025-10-30,2025,2025-10,Electronics,Apex Outdoor,Product-028,1,1,71.14,11.95,0.168,71.14
2025-12-08,2025,2025-12,Beauty,Apex Essentials,Product-040,1,1,31.82,3.4,0.107,31.82
2025-07-14,2025,2025-07,Kids,Apex Essentials,Product-076,1,1,12.36,1.95,0.1579,12.36
2025-12-15,2025,2025-12,Fitness,Apex Prime,Product-048,1,1,61.68,8.1,0.1313,61.68
2025-08-27,2025,2025-08,Fitness,Apex Essentials,Product-017,1,1,32.29,4.88,0.1512,32.29
2025-10-31,2025,2025-10,Beauty,Apex Prime,Product-077,1,1,8.0,1.15,0.1438,8.0
2025-07-10,2025,2025-07,Electronics,Apex Value,Product-050,1,2,116.59,18.85,0.1617,116.59
2025-09-15,2025,2025-09,Beauty,Apex Essentials,Product-024,1,1,15.53,2.51,0.1619,15.53
2025-08-10,2025,2025-08,Home,Apex Prime,Product-015,1,1,54.6,7.43,0.1361,54.6
2025-10-16,2025,2025-10,Fitness,Apex Prime,Product-059,1,1,57.34,7.05,0.1229,57.34
2025-11-08,2025,2025-11,Fitness,Apex Essentials,Product-055,1,1,46.05,6.37,0.1383,46.05
2025-07-31,2025,2025-07,Kids,Apex Value,Product-029,1,2,44.42,6.39,0.1438,44.42
2025-07-09,2025,2025-07,Electronics,Apex Outdoor,Product-062,1,1,69.55,10.88,0.1565,69.55
2025-08-05,2025,2025-08,Home,Apex Prime,Product-008,1,1,23.82,2.75,0.1154,23.82
2025-12-12,2025,2025-12,Kids,Apex Value,Product-054,1,1,8.0,0.87,0.1082,8.0
2025-12-26,2025,2025-12,Beauty,Apex Essentials,Product-079,1,1,26.0,3.15,0.1213,26.0
2025-07-05,2025,2025-07,Kitchen,Apex Outdoor,Product-002,1,1,18.91,2.32,0.1225,18.91
2025-08-06,2025,2025-08,Beauty,Apex Prime,Product-007,1,1,26.64,3.48,0.1305,26.64
2025-08-12,2025,2025-08,Beauty,Apex Value,Product-076,1,1,26.98,4.34,0.1608,26.98
2025-10-20,2025,2025-10,Home,Apex Prime,Product-034,1,1,22.25,2.46,0.1106,22.25
2025-07-07,2025,2025-07,Fitness,Apex Outdoor,Product-003,1,1,46.71,6.31,0.135,46.71
2025-11-23,2025,2025-11,Kitchen,Apex Prime,Product-014,1,1,20.23,3.05,0.151,20.23
2025-12-31,2025,2025-12,Fitness,Apex Prime,Product-008,1,2,79.87,8.99,0.1126,79.87
2025-10-01,2025,2025-10,Home,Apex Value,Product-048,1,1,40.79,5.29,0.1297,40.79
2025-08-20,2025,2025-08,Beauty,Apex Prime,Product-028,1,1,27.44,4.28,0.1558,27.44
2025-08-17,2025,2025-08,Kitchen,Apex Essentials,Product-038,1,1,39.67,4.54,0.1144,39.67
2025-09-15,2025,2025-09,Fitness,Apex Prime,Product-014,1,2,104.86,15.95,0.1521,104.86
2025-10-26,2025,2025-10,Kids,Apex Outdoor,Product-021,1,3,52.97,8.7,0.1642,52.97
2025-09-11,2025,2025-09,Kitchen,Apex Outdoor,Product-049,1,1,31.07,3.22,0.1035,31.07
2025-10-26,2025,2025-10,Beauty,Apex Prime,Product-028,1,1,14.18,2.39,0.1688,14.18
2025-12-15,2025,2025-12,Electronics,Apex Prime,Product-025,1,1,66.56,10.74,0.1614,66.56
2025-07-20,2025,2025-07,Home,Apex Outdoor,Product-065,1,2,43.55,6.82,0.1566,43.55
2025-12-11,2025,2025-12,Fitness,Apex Outdoor,Product-079,1,1,37.57,5.28,0.1406,37.57
2025-10-23,2025,2025-10,Electronics,Apex Prime,Product-044,1,1,58.22,10.39,0.1785,58.22
2025-11-24,2025,2025-11,Beauty,Apex Essentials,Product-070,1,1,11.14,1.17,0.1046,11.14
2025-10-04,2025,2025-10,Beauty,Apex Outdoor,Product-065,1,1,13.86,1.76,0.1267,13.86
2025-11-20,2025,2025-11,Fitness,Apex Outdoor,Product-068,1,1,51.15,9.17,0.1793,51.15
2025-07-16,2025,2025-07,Electronics,Apex Outdoor,Product-037,1,1,73.22,12.58,0.1718,73.22
2025-11-20,2025,2025-11,Kids,Apex Outdoor,Product-057,1,2,78.43,8.74,0.1114,78.43
2025-11-29,2025,2025-11,Kitchen,Apex Value,Product-059,1,2,69.99,9.6,0.1372,69.99
2025-12-08,2025,2025-12,Electronics,Apex Value,Product-021,1,2,101.03,11.68,0.1156,101.03
2025-12-15,2025,2025-12,Kids,Apex Outdoor,Product-029,1,2,33.38,4.88,0.1462,33.38
2025-07-04,2025,2025-07,Kitchen,Apex Prime,Product-021,1,1,27.83,3.61,0.1297,27.83
2025-12-07,2025,2025-12,Kids,Apex Value,Product-074,1,1,15.95,2.71,0.1702,15.95
2025-10-17,2025,2025-10,Electronics,Apex Value,Product-005,1,1,56.01,7.7,0.1374,56.01
2025-07-08,2025,2025-07,Electronics,Apex Essentials,Product-050,1,2,143.32,25.68,0.1792,143.32
2025-09-12,2025,2025-09,Kids,Apex Outdoor,Product-065,1,1,13.07,1.67,0.1281,13.07
2025-12-24,2025,2025-12,Kitchen,Apex Essentials,Product-015,1,1,31.63,3.34,0.1055,31.63
