YearMonth,device_type,acquisition_channel,country,category,product_id,Viewed Customers,Cart Customers,Checkout Customers,Purchased Customers,Total Revenue,Profit,Total Orders,Profit Margin,View → Cart %,Cart → Checkout %,Checkout → Purchase %,Drop-off (Views→Cart),Drop-off (Cart→Checkout),Drop-off (Checkout→Purchase),Funnel Metric,Stage,AOV
2025-10,desktop,paid_social,AU,Accessories,P-0126,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,paid_search,CA,Tops,P-0105,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,mobile,organic,UK,Accessories,P-0093,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,mobile,referral,AU,Outerwear,P-0033,1,1,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,desktop,paid_search,UK,Shoes,P-0337,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,desktop,referral,UK,Accessories,P-0248,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,mobile,organic,US,Accessories,P-0068,1,1,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,paid_search,CA,Shoes,P-0479,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,desktop,paid_social,UK,Tops,P-0259,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,paid_search,CA,Shoes,P-0389,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,paid_social,UK,Shoes,P-0267,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,tablet,paid_search,CA,Tops,P-0269,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,desktop,email,UK,Outerwear,P-0373,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,referral,CA,Bottoms,P-0360,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,desktop,referral,AU,Shoes,P-0076,1,1,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,email,US,Accessories,P-0140,1,1,1,1,80.08,23.39,1,0.2921,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,80.08
2025-11,tablet,organic,AU,Accessories,P-0008,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,referral,US,Shoes,P-0226,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,organic,US,Shoes,P-0048,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,mobile,paid_social,US,Tops,P-0096,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,desktop,organic,US,Outerwear,P-0207,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,mobile,email,US,Tops,P-0282,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,desktop,organic,UK,Shoes,P-0097,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,email,UK,Accessories,P-0107,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,desktop,organic,AU,Tops,P-0081,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,organic,AU,Outerwear,P-0242,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,desktop,paid_search,AU,Accessories,P-0076,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,desktop,paid_search,US,Bottoms,P-0077,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,mobile,organic,AU,Outerwear,P-0062,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,email,UK,Outerwear,P-0430,1,1,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,mobile,organic,AU,Accessories,P-0034,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,desktop,paid_social,AU,Bottoms,P-0219,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,mobile,paid_social,UK,Shoes,P-0350,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,desktop,email,AU,Bottoms,P-0295,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,desktop,paid_social,US,Accessories,P-0004,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,paid_search,UK,Tops,P-0050,1,1,1,1,83.36,19.3,1,0.2315,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,83.36
2025-11,mobile,paid_search,CA,Shoes,P-0119,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,desktop,paid_search,US,Bottoms,P-0478,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,tablet,organic,CA,Tops,P-0022,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,desktop,organic,AU,Outerwear,P-0240,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,tablet,organic,AU,Shoes,P-0325,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,organic,AU,Shoes,P-0140,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,organic,CA,Shoes,P-0371,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,desktop,paid_search,UK,Shoes,P-0405,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,mobile,referral,UK,Outerwear,P-0216,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,email,UK,Accessories,P-0383,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,referral,AU,Tops,P-0043,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,paid_social,CA,Bottoms,P-0389,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,paid_social,US,Bottoms,P-0191,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,paid_search,CA,Accessories,P-0275,1,1,1,1,73.32,16.39,1,0.2235,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,73.32
2025-10,mobile,paid_search,AU,Outerwear,P-0275,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,organic,US,Outerwear,P-0499,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,paid_search,CA,Tops,P-0396,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,tablet,organic,CA,Outerwear,P-0025,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,desktop,organic,UK,Accessories,P-0051,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,organic,CA,Bottoms,P-0041,1,1,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,desktop,email,US,Accessories,P-0054,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,paid_social,UK,Tops,P-0033,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,referral,AU,Bottoms,P-0494,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,organic,CA,Shoes,P-0493,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,mobile,organic,CA,Tops,P-0412,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,organic,US,Shoes,P-0200,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,email,UK,Accessories,P-0298,1,1,1,1,79.14,14.82,1,0.1873,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,79.14
2025-11,mobile,paid_search,AU,Tops,P-0147,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,paid_search,US,Shoes,P-0220,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,organic,CA,Outerwear,P-0451,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,mobile,organic,CA,Accessories,P-0131,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,desktop,paid_social,US,Accessories,P-0058,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,mobile,referral,AU,Shoes,P-0175,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,tablet,organic,AU,Accessories,P-0238,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,mobile,paid_search,US,Tops,P-0188,1,1,1,1,73.31,15.92,1,0.2172,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,73.31
2025-12,mobile,paid_social,CA,Shoes,P-0208,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,email,US,Tops,P-0165,1,1,1,1,91.24,25.55,1,0.28,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,91.24
2025-12,mobile,organic,CA,Accessories,P-0298,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,desktop,paid_search,US,Tops,P-0486,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,desktop,paid_search,CA,Shoes,P-0286,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,organic,US,Outerwear,P-0208,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,desktop,referral,AU,Outerwear,P-0334,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,referral,AU,Outerwear,P-0239,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,desktop,organic,CA,Tops,P-0106,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,mobile,email,AU,Accessories,P-0356,1,1,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,paid_search,US,Accessories,P-0001,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,mobile,organic,US,Bottoms,P-0030,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,paid_search,UK,Bottoms,P-0201,1,1,1,1,99.08,19.73,1,0.1991,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,99.08
2025-07,mobile,organic,CA,Bottoms,P-0178,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,paid_search,US,Bottoms,P-0483,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,desktop,paid_social,US,Bottoms,P-0039,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,desktop,referral,US,Shoes,P-0343,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,mobile,organic,CA,Shoes,P-0234,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,desktop,paid_search,AU,Outerwear,P-0076,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,organic,AU,Outerwear,P-0083,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,paid_social,AU,Bottoms,P-0226,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,mobile,referral,US,Bottoms,P-0389,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,desktop,paid_search,AU,Bottoms,P-0004,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,desktop,organic,US,Bottoms,P-0351,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,email,CA,Outerwear,P-0470,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,desktop,paid_search,AU,Outerwear,P-0137,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,mobile,email,UK,Accessories,P-0107,1,1,1,1,81.46,18.87,1,0.2316,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,81.46
2025-07,mobile,organic,CA,Tops,P-0323,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,mobile,organic,AU,Bottoms,P-0463,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,paid_search,UK,Shoes,P-0211,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,desktop,organic,AU,Outerwear,P-0484,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,tablet,paid_social,US,Outerwear,P-0136,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,organic,AU,Tops,P-0161,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,desktop,email,UK,Outerwear,P-0111,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,desktop,paid_search,UK,Tops,P-0119,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,organic,AU,Accessories,P-0160,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,tablet,organic,UK,Bottoms,P-0147,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,desktop,organic,US,Accessories,P-0192,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,referral,AU,Accessories,P-0100,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,mobile,organic,CA,Bottoms,P-0478,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,organic,CA,Bottoms,P-0437,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,desktop,paid_search,US,Bottoms,P-0178,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,desktop,email,UK,Shoes,P-0265,1,1,1,1,60.99,14.2,1,0.2328,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,60.99
2025-08,mobile,paid_search,US,Accessories,P-0463,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,desktop,email,UK,Accessories,P-0167,1,1,1,1,58.58,12.46,1,0.2127,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,58.58
2025-12,mobile,paid_search,CA,Tops,P-0450,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,mobile,paid_search,UK,Shoes,P-0230,1,1,1,1,70.56,21.11,1,0.2992,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,70.56
2025-11,tablet,paid_search,AU,Tops,P-0025,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,desktop,organic,US,Outerwear,P-0149,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-08,mobile,organic,CA,Bottoms,P-0070,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,organic,AU,Outerwear,P-0178,1,1,1,1,70.98,18.38,1,0.2589,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,70.98
2025-08,mobile,email,CA,Bottoms,P-0402,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,organic,CA,Tops,P-0237,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,referral,US,Accessories,P-0418,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,desktop,organic,CA,Outerwear,P-0163,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,desktop,organic,UK,Bottoms,P-0480,1,1,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,email,UK,Tops,P-0033,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,mobile,organic,CA,Accessories,P-0434,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,paid_social,CA,Bottoms,P-0071,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-10,desktop,organic,UK,Shoes,P-0490,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,paid_search,AU,Tops,P-0447,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,referral,AU,Tops,P-0397,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,desktop,email,UK,Bottoms,P-0394,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,organic,US,Outerwear,P-0452,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,organic,UK,Outerwear,P-0112,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,organic,US,Shoes,P-0128,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,paid_social,AU,Accessories,P-0049,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,desktop,organic,UK,Bottoms,P-0309,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,paid_search,AU,Tops,P-0415,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,referral,CA,Outerwear,P-0232,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,desktop,paid_search,AU,Accessories,P-0092,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,referral,US,Accessories,P-0004,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,paid_search,CA,Bottoms,P-0301,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,email,AU,Outerwear,P-0027,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,paid_social,CA,Tops,P-0405,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,email,AU,Shoes,P-0358,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,organic,AU,Accessories,P-0166,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-12,mobile,paid_search,AU,Tops,P-0142,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-11,mobile,email,AU,Accessories,P-0048,1,1,1,1,73.16,20.99,1,0.2869,1.0,1.0,1.0,0.0,0.0,0.0,Purchase Conversion,Purchased,73.16
2025-09,mobile,referral,UK,Shoes,P-0486,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-09,mobile,paid_social,UK,Tops,P-0076,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,email,UK,Outerwear,P-0290,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
2025-07,mobile,paid_search,AU,Shoes,P-0347,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Purchase Conversion,Purchased,0.0
